"controller_name","violator_name","mine_name","current_assessment_amt","iss_dt","inspection_begin_dt","violation_occur_dt","fiscal_yr","fiscal_qtr","iss_year","likelihood","inj_illness","negligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",362.00,"2010-09-16","2010-07-26","2010-09-16",2010,4,2010,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2010-12-03","2010-10-01","2010-12-03",2011,1,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",334.00,"2010-10-13","2010-04-12","2010-10-13",2011,1,2010,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",190.00,"2010-05-26","2010-04-12","2010-05-26",2010,3,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",150.00,"2010-07-08","2010-04-12","2010-07-08",2010,4,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",150.00,"2010-07-23","2010-04-12","2010-07-23",2010,4,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",117.00,"2010-08-02","2010-04-12","2010-08-02",2010,4,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1304.00,"2010-11-04","2010-04-12","2010-11-04",2011,1,2010,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",3143.00,"2010-02-04","2010-01-06","2010-02-04",2010,2,2010,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2010-08-19","2010-06-07","2009-10-12",2010,4,2010,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1304.00,"2010-03-01","2010-01-06","2010-03-01",2010,2,2010,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1412.00,"2010-01-11","2010-01-06","2010-01-11",2010,2,2010,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2010-08-10","2010-06-07","2010-04-05",2010,4,2010,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",190.00,"2010-01-28","2010-01-28","2010-01-28",2010,2,2010,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1412.00,"2010-02-04","2010-01-06","2010-02-04",2010,2,2010,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2010-08-19","2010-06-07","2008-07-11",2010,4,2010,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",131.00,"2010-10-27","2010-04-12","2010-10-26",2011,1,2010,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1111.00,"2010-03-02","2010-01-06","2010-03-02",2010,2,2010,"Unlikely","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",3689.00,"2010-03-09","2010-01-06","2010-03-09",2010,2,2010,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",499.00,"2010-03-16","2010-01-06","2010-03-16",2010,2,2010,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",117.00,"2010-07-28","2010-06-07","2010-07-28",2010,4,2010,"NoLikelihood","NoLostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",162.00,"2010-01-27","2010-01-06","2010-01-27",2010,2,2010,"Unlikely","NoLostDays","ModNegligence"
