"","gvkey","fyear","rankindex","annual_rank_index"
"13531","009699",2001,4.6,6
"13532","009699",2002,4.8,2
"13533","009699",2003,5,7
"13534","009699",2004,6,3
"13535","009699",2005,5,8
"13536","009699",2006,5.8,3
"13537","009699",2007,5.2,3
"13538","009699",2008,3.6,8
"13539","009699",2009,2.5,8
"13540","009699",2010,2.33333333333333,3
"13541","009699",2011,NA,7
"13542","009711",1994,NA,4
"13543","009711",1995,NA,4
"13544","009711",1996,NA,4
"13545","009711",1997,NA,3
"13546","009715",1989,0.4,NA
"13547","009715",1990,0.4,NA
"13548","009715",1991,2,NA
"13549","009715",1992,2.4,NA
"13550","009715",1993,2.4,NA
"13551","009715",1994,2.4,2
"13552","009715",1995,3,0
"13553","009715",1996,2.6,8
"13554","009715",1997,2.2,2
"13555","009715",1998,2.2,0
"13556","009715",1999,1.8,2
"13557","009715",2000,2.8,3
"13558","009715",2001,1.6,6
"13559","009715",2002,1.6,0
"13560","009715",2003,3.2,0
"13561","009715",2004,4.4,0
"13562","009715",2005,3.8,8
"13563","009715",2006,4.6,0
"13564","009715",2007,4.6,0
"13565","009715",2008,3,8
"13566","009715",2009,2.25,6
"13567","009715",2010,1.33333333333333,5
"13568","009715",2011,NA,4
"13569","009718",1991,1.6,NA
"13570","009718",1992,2.2,NA
"13571","009718",1993,2.2,NA
"13572","009718",1994,3.4,NA
"13573","009718",1995,3.4,NA
"13574","009718",1996,2.25,8
"13575","009718",1997,2,3
"13576","009718",1998,3,NA
"13577","009718",1999,NA,6
"13578","009742",1997,NA,0
"13579","009748",2008,NA,0
"13580","009748",2009,NA,0
"13581","009748",2010,NA,0
"13582","009748",2011,NA,0
"13583","009765",1994,NA,5
"13584","009765",1995,NA,6
"13585","009765",1996,NA,6
"13586","009765",1997,NA,6
"13587","009765",1998,NA,6
"13588","009771",1989,1.8,NA
"13589","009771",1990,3.4,NA
"13590","009771",1991,5.2,NA
"13591","009771",1992,7,NA
"13592","009771",1993,8.8,NA
"13593","009771",1994,8.8,9
"13594","009771",1995,9,8
"13595","009771",1996,9,9
"13596","009771",1997,9,9
"13597","009771",1998,8.8,9
"13598","009771",1999,8.6,9
"13599","009771",2000,8.6,9
"13600","009771",2001,8.6,9
"13601","009771",2002,8.5,9
"13602","009771",2003,8.66666666666667,8
"13603","009771",2004,9,8
"13604","009771",2005,9,9
"13605","009771",2006,NA,9
"13606","009771",2007,NA,9
"13607","009771",2008,NA,8
"13608","009771",2009,NA,9
"13609","009771",2010,NA,9
"13610","009771",2011,NA,9
"13611","009772",1989,1.2,NA
"13612","009772",1990,1.2,NA
"13613","009772",1991,2.2,NA
"13614","009772",1992,3,NA
"13615","009772",1993,4.6,NA
"13616","009772",1994,4.4,6
"13617","009772",1995,5.6,0
"13618","009772",1996,4.6,5
"13619","009772",1997,4.2,4
"13620","009772",1998,2.6,8
"13621","009772",1999,3,5
"13622","009772",2000,3,6
"13623","009772",2001,3,0
"13624","009772",2002,3.8,2
"13625","009772",2003,5.2,0
"13626","009772",2004,3.8,7
"13627","009772",2005,3.25,6
"13628","009772",2006,4.33333333333333,0
"13629","009772",2007,3.5,6
"13630","009772",2008,NA,7
"13631","009772",2009,NA,0
"13632","009774",1989,1.6,NA
"13633","009774",1990,2.8,NA
"13634","009774",1991,4.6,NA
"13635","009774",1992,6.4,NA
"13636","009774",1993,8.2,NA
"13637","009774",1994,8.4,8
"13638","009774",1995,9,6
"13639","009774",1996,9,9
"13640","009774",1997,9,9
"13641","009774",1998,9,9
"13642","009774",1999,9,9
"13643","009774",2000,9,9
"13644","009774",2001,9,9
"13645","009774",2002,9,9
"13646","009774",2003,9,9
"13647","009774",2004,9,9
"13648","009774",2005,9,9
"13649","009774",2006,9,9
"13650","009774",2007,7.2,9
"13651","009774",2008,6.75,9
"13652","009774",2009,6,9
"13653","009774",2010,4.5,9
"13654","009774",2011,NA,9
"13655","009778",1989,1.4,NA
"13656","009778",1990,2.6,NA
"13657","009778",1991,4.4,NA
"13658","009778",1992,6.2,NA
"13659","009778",1993,6.8,NA
"13660","009778",1994,6,7
"13661","009778",1995,5.2,6
"13662","009778",1996,4.2,9
"13663","009778",1997,3,9
"13664","009778",1998,2.8,3
"13665","009778",1999,3.2,3
"13666","009778",2000,3.8,2
"13667","009778",2001,3,4
"13668","009778",2002,2.8,3
"13669","009778",2003,3.6,2
"13670","009778",2004,3.4,5
"13671","009778",2005,2.4,5
"13672","009778",2006,3.2,0
"13673","009778",2007,2.8,2
"13674","009778",2008,1.6,6
"13675","009778",2009,1,4
"13676","009778",2010,1.33333333333333,NA
"13677","009778",2011,NA,4
"13678","009786",2008,NA,0
"13679","009786",2010,NA,0
"13680","009786",2011,NA,0
"13681","009799",2008,NA,0
"13682","009799",2009,NA,0
"13683","009804",1995,NA,3
"13684","009810",1993,0.8,NA
"13685","009810",1994,1,NA
"13686","009810",1995,1.33333333333333,NA
"13687","009810",1996,2,NA
"13688","009810",1997,4,NA
"13689","009810",1998,NA,4
"13690","009813",1993,7,NA
"13691","009813",1994,NA,7
"13692","009815",1989,1.6,NA
"13693","009815",1990,3,NA
"13694","009815",1991,4.8,NA
"13695","009815",1992,6.6,NA
"13696","009815",1993,8.4,NA
"13697","009815",1994,8.6,8
"13698","009815",1995,9,7
"13699","009815",1996,9,9
"13700","009815",1997,8.6,9
"13701","009815",1998,8.2,9
"13702","009815",1999,8.2,9
"13703","009815",2000,8,9
"13704","009815",2001,8,9
"13705","009815",2002,8.4,7
"13706","009815",2003,8.8,7
"13707","009815",2004,8.8,9
"13708","009815",2005,8.8,8
"13709","009815",2006,8.6,9
"13710","009815",2007,6.8,9
"13711","009815",2008,5,9
"13712","009815",2009,4,9
"13713","009815",2010,2.66666666666667,8
"13714","009815",2011,NA,8
"13715","009828",2008,NA,0
"13716","009828",2010,NA,0
"13717","009831",2008,NA,0
"13718","009831",2010,NA,0
"13719","009835",1999,0.8,NA
"13720","009835",2000,0.8,NA
"13721","009835",2001,0.8,NA
"13722","009835",2002,0.8,NA
"13723","009835",2003,1.4,NA
"13724","009835",2004,0.6,4
"13725","009835",2005,0.6,NA
"13726","009835",2006,0.6,NA
"13727","009835",2007,0.6,NA
"13728","009835",2008,NA,3
"13729","009836",1994,NA,3
"13730","009836",1995,NA,3
"13731","009836",1996,NA,3
"13732","009836",1997,NA,3
"13733","009837",1990,1,NA
"13734","009837",1991,2.2,NA
"13735","009837",1992,3.4,NA
"13736","009837",1993,4.6,NA
"13737","009837",1994,5.8,NA
"13738","009837",1995,6,5
"13739","009837",1996,6,6
"13740","009837",1997,6,6
"13741","009837",1998,6,6
"13742","009837",1999,NA,6
"13743","009841",1994,1,NA
"13744","009841",1995,1,NA
"13745","009841",1996,1,NA
"13746","009841",1997,1,NA
"13747","009841",1998,1,NA
"13748","009841",1999,NA,5
"13749","009846",1991,0.6,NA
"13750","009846",1992,1.4,NA
"13751","009846",1993,1.8,NA
"13752","009846",1994,3,NA
"13753","009846",1995,4.4,NA
"13754","009846",1996,5.4,3
"13755","009846",1997,6.4,4
"13756","009846",1998,7.2,2
"13757","009846",1999,7.2,6
"13758","009846",2000,7.6,7
"13759","009846",2001,7.8,8
"13760","009846",2002,7.2,9
"13761","009846",2003,7.8,6
"13762","009846",2004,8.4,6
"13763","009846",2005,7.8,9
"13764","009846",2006,7.8,9
"13765","009846",2007,6.6,6
"13766","009846",2008,4.8,9
"13767","009846",2009,3.75,9
"13768","009846",2010,3,6
"13769","009846",2011,NA,9
"13770","009848",2008,NA,0
"13771","009848",2010,NA,0
"13772","009849",2008,NA,0
"13773","009849",2010,NA,0
"13774","009850",2008,NA,0
"13775","009850",2010,NA,0
"13776","009867",1996,NA,3
"13777","009867",1997,NA,6
"13778","009867",1999,NA,3
"13779","009867",2000,NA,3
"13780","009867",2004,NA,2
"13781","009867",2008,NA,4
"13782","009867",2009,NA,6
"13783","009867",2010,NA,6
"13784","009867",2011,NA,4
"13785","009882",2008,NA,0
"13786","009890",1990,0.4,NA
"13787","009890",1991,0.8,NA
"13788","009890",1992,1.4,NA
"13789","009890",1993,2.6,NA
"13790","009890",1994,3.8,NA
"13791","009890",1995,3.4,2
"13792","009890",1996,3,2
"13793","009890",1997,3.6,3
"13794","009890",1998,4.2,6
"13795","009890",1999,3,6
"13796","009890",2000,4.2,0
"13797","009890",2001,5,0
"13798","009890",2002,5,6
"13799","009890",2003,4.6,9
"13800","009890",2004,4.6,NA
"13801","009890",2005,3.4,6
"13802","009890",2006,3.8,4
"13803","009890",2007,2.6,6
"13804","009890",2008,1.2,7
"13805","009890",2009,1.5,NA
"13806","009890",2010,2,0
"13807","009890",2011,NA,6
"13808","009898",1992,1.4,NA
"13809","009898",1993,2.4,NA
"13810","009898",1994,2.4,NA
"13811","009898",1995,2.4,NA
"13812","009898",1996,3.4,0
"13813","009898",1997,3.4,7
"13814","009898",1998,4.2,5
"13815","009898",1999,4.8,NA
"13816","009898",2000,6,NA
"13817","009898",2001,5.8,5
"13818","009898",2002,6,7
"13819","009898",2003,5.6,9
"13820","009898",2004,5,3
"13821","009898",2005,4.75,6
"13822","009898",2006,5,4
"13823","009898",2007,3.5,8
"13824","009898",2008,NA,7
"13825","009899",1989,1.4,NA
"13826","009899",1990,3.2,NA
"13827","009899",1991,5,NA
"13828","009899",1992,6.8,NA
"13829","009899",1993,8.6,NA
"13830","009899",1994,8.8,7
"13831","009899",1995,8.6,9
"13832","009899",1996,7.6,9
"13833","009899",1997,6.4,9
"13834","009899",1998,6.4,9
"13835","009899",1999,6.6,8
"13836","009899",2000,6.8,8
"13837","009899",2001,6.8,4
"13838","009899",2002,8,3
"13839","009899",2003,8,9
"13840","009899",2004,6.6,9
"13841","009899",2005,4.8,9
"13842","009899",2006,5.4,4
"13843","009899",2007,3.6,9
"13844","009899",2008,1.8,9
"13845","009899",2009,1.75,2
"13846","009899",2010,2.33333333333333,0
"13847","009899",2011,NA,7
"13848","009902",2008,NA,0
"13849","009902",2010,NA,0
"13850","009904",2004,0.4,NA
"13851","009904",2005,1.4,NA
"13852","009904",2006,2,NA
"13853","009904",2007,2,NA
"13854","009904",2008,2,0
"13855","009904",2009,2,2
"13856","009904",2010,1,5
"13857","009904",2011,NA,3
"13858","009906",2008,NA,0
"13859","009906",2010,NA,0
"13860","009919",1991,1.8,NA
"13861","009919",1992,3.6,NA
"13862","009919",1993,5.4,NA
"13863","009919",1994,6.6,0
"13864","009919",1995,7.8,0
"13865","009919",1996,6,9
"13866","009919",1997,5.8,9
"13867","009919",1998,4.6,9
"13868","009919",1999,4,6
"13869","009919",2000,3.4,6
"13870","009919",2001,4.2,NA
"13871","009919",2002,3.6,8
"13872","009919",2003,3.6,3
"13873","009919",2004,3.8,3
"13874","009919",2005,4.4,3
"13875","009919",2006,3.6,4
"13876","009919",2007,2.6,5
"13877","009919",2008,2,3
"13878","009919",2009,1.5,4
"13879","009919",2010,NA,6
"13880","009919",2011,NA,0
"13881","009922",2008,NA,0
"13882","009922",2009,NA,0
"13883","009932",1991,0.4,NA
"13884","009932",1992,0.4,NA
"13885","009932",1993,0.4,NA
"13886","009932",1994,0.5,NA
"13887","009932",1995,0.666666666666667,NA
"13888","009932",1996,NA,2
"13889","009937",1989,1,NA
"13890","009937",1990,2,NA
"13891","009937",1991,3.8,NA
"13892","009937",1992,5.6,NA
"13893","009937",1993,7.2,NA
"13894","009937",1994,7.2,5
"13895","009937",1995,8,5
"13896","009937",1996,8,9
"13897","009937",1997,8,9
"13898","009937",1998,7.4,8
"13899","009937",1999,8.2,5
"13900","009937",2000,8,9
"13901","009937",2001,7.4,9
"13902","009937",2002,7.2,9
"13903","009937",2003,8,5
"13904","009937",2004,7,9
"13905","009937",2005,6,8
"13906","009937",2006,6,6
"13907","009937",2007,5.33333333333333,8
"13908","009937",2008,3.5,9
"13909","009937",2009,3,4
"13910","009937",2010,NA,3
"13911","009952",1991,0.6,NA
"13912","009952",1992,0.6,NA
"13913","009952",1993,0.6,NA
"13914","009952",1994,1.2,NA
"13915","009952",1995,1.2,0
"13916","009952",1996,0.6,3
"13917","009952",1997,0.75,0
"13918","009952",1998,1,0
"13919","009952",1999,NA,3
"13920","009954",2008,NA,0
"13921","009954",2009,NA,0
"13922","009957",1994,NA,7
"13923","009957",1995,NA,7
"13924","009957",1996,NA,7
"13925","009957",1997,NA,7
"13926","009957",1998,NA,7
"13927","009963",1989,0.8,NA
"13928","009963",1990,1.4,NA
"13929","009963",1991,3.2,NA
"13930","009963",1992,5,NA
"13931","009963",1993,6.8,NA
"13932","009963",1994,7.8,4
"13933","009963",1995,9,3
"13934","009963",1996,9,9
"13935","009963",1997,9,9
"13936","009963",1998,9,9
"13937","009963",1999,9,9
"13938","009963",2000,NA,9
"13939","009988",1990,1.2,NA
"13940","009988",1991,1.8,NA
"13941","009988",1992,2.4,NA
"13942","009988",1993,3.8,NA
"13943","009988",1994,3.8,NA
"13944","009988",1995,2.6,6
"13945","009988",1996,2.6,3
"13946","009988",1997,2,3
"13947","009988",1998,0.6,7
"13948","009988",1999,0.75,0
"13949","009988",2000,1,0
"13950","009988",2001,NA,3
"13951","009993",2008,NA,0
"13952","009999",2008,NA,0
"13953","009999",2009,NA,0
"13954","010005",2009,NA,0
"13955","010006",1990,2,NA
"13956","010006",1991,3,NA
"13957","010006",1992,4.2,NA
"13958","010006",1993,5.2,NA
"13959","010006",1994,5.25,5
"13960","010006",1995,5.33333333333333,5
"13961","010006",1996,5.5,5
"13962","010006",1997,5,6
"13963","010006",1998,NA,5
"13964","010008",1989,0.6,NA
"13965","010008",1990,1.2,NA
"13966","010008",1991,3,NA
"13967","010008",1992,4.8,NA
"13968","010008",1993,6.4,NA
"13969","010008",1994,5.8,3
"13970","010008",1995,5.2,3
"13971","010008",1996,3.4,9
"13972","010008",1997,3.4,9
"13973","010008",1998,3.6,8
"13974","010008",1999,5.4,NA
"13975","010008",2000,7.2,NA
"13976","010008",2001,9,NA
"13977","010008",2002,9,9
"13978","010008",2003,9,9
"13979","010008",2004,9,9
"13980","010008",2005,8.6,9
"13981","010008",2006,8,9
"13982","010008",2007,6.2,9
"13983","010008",2008,4.4,9
"13984","010008",2009,2.6,9
"13985","010008",2010,1.5,7
"13986","010008",2011,NA,6
"13987","010013",1993,0.6,NA
"13988","010013",1994,0.6,NA
"13989","010013",1995,0.6,0
"13990","010013",1996,0.6,NA
"13991","010013",1997,0.6,NA
"13992","010013",1998,NA,3
"13993","010013",1999,NA,0
"13994","010013",2000,NA,0
"13995","010016",1989,1.4,NA
"13996","010016",1990,3,NA
"13997","010016",1991,4.8,NA
"13998","010016",1992,6.6,NA
"13999","010016",1993,8.4,NA
"14000","010016",1994,8.8,7
"14001","010016",1995,9,8
"14002","010016",1996,9,9
"14003","010016",1997,9,9
"14004","010016",1998,9,9
"14005","010016",1999,9,9
"14006","010016",2000,9,9
"14007","010016",2001,9,9
"14008","010016",2002,9,9
"14009","010016",2003,9,9
"14010","010016",2004,9,9
"14011","010016",2005,8.4,9
"14012","010016",2006,7.6,9
"14013","010016",2007,5.8,9
"14014","010016",2008,4,9
"14015","010016",2009,2.75,9
"14016","010016",2010,1.66666666666667,6
"14017","010016",2011,NA,5
"14018","010033",1994,0.8,NA
"14019","010033",1995,0.8,NA
"14020","010033",1996,0.8,NA
"14021","010033",1997,0.8,NA
"14022","010033",1998,1,NA
"14023","010033",1999,NA,4
"14024","010044",1991,1,NA
"14025","010044",1992,2.8,NA
"14026","010044",1993,4.4,NA
"14027","010044",1994,5.6,NA
"14028","010044",1995,7.4,NA
"14029","010044",1996,7.2,5
"14030","010044",1997,6.4,9
"14031","010044",1998,5.6,8
"14032","010044",1999,5.6,6
"14033","010044",2000,4.4,9
"14034","010044",2001,4.4,4
"14035","010044",2002,4.25,5
"14036","010044",2003,4.33333333333333,4
"14037","010044",2004,3.5,6
"14038","010044",2005,4,3
"14039","010044",2006,NA,4
"14040","010053",1994,NA,5
"14041","010053",1995,NA,5
"14042","010053",1996,NA,5
"14043","010053",1997,NA,6
"14044","010053",1998,NA,6
"14045","010053",1999,NA,6
"14046","010056",1989,0.6,NA
"14047","010056",1990,1.8,NA
"14048","010056",1991,3,NA
"14049","010056",1992,4,NA
"14050","010056",1993,5.4,NA
"14051","010056",1994,6.2,3
"14052","010056",1995,6.8,6
"14053","010056",1996,6.2,6
"14054","010056",1997,5.2,5
"14055","010056",1998,3.8,7
"14056","010056",1999,2.4,7
"14057","010056",2000,2,9
"14058","010056",2001,3,3
"14059","010056",2002,4.8,NA
"14060","010056",2003,6.6,NA
"14061","010056",2004,7.8,0
"14062","010056",2005,6.4,7
"14063","010056",2006,4.8,8
"14064","010056",2007,3,9
"14065","010056",2008,1.2,9
"14066","010056",2009,NA,6
"14067","010085",1991,0.6,NA
"14068","010085",1992,1.8,NA
"14069","010085",1993,2.4,NA
"14070","010085",1994,2.4,0
"14071","010085",1995,3.2,NA
"14072","010085",1996,3.8,3
"14073","010085",1997,2.6,6
"14074","010085",1998,2,3
"14075","010085",1999,2.6,0
"14076","010085",2000,2.6,4
"14077","010085",2001,1.75,6
"14078","010085",2002,2.33333333333333,0
"14079","010085",2003,3.5,0
"14080","010085",2004,4,3
"14081","010085",2005,NA,4
"14082","010086",1989,0.4,NA
"14083","010086",1990,0.8,NA
"14084","010086",1991,1.2,NA
"14085","010086",1992,1.2,NA
"14086","010086",1993,1.6,NA
"14087","010086",1994,1.2,2
"14088","010086",1995,0.8,2
"14089","010086",1996,0.4,2
"14090","010086",1997,0.8,0
"14091","010086",1998,0.8,2
"14092","010086",1999,1.2,NA
"14093","010086",2000,1.2,0
"14094","010086",2001,1.2,NA
"14095","010086",2002,0.8,2
"14096","010086",2003,0.4,2
"14097","010086",2004,NA,2
"14098","010093",1989,1,NA
"14099","010093",1990,2,NA
"14100","010093",1991,3,NA
"14101","010093",1992,4.2,NA
"14102","010093",1993,5.25,NA
"14103","010093",1994,5.33333333333333,5
"14104","010093",1995,5.5,5
"14105","010093",1996,6,5
"14106","010093",1997,NA,6
"14107","010109",1998,NA,0
"14108","010109",2000,NA,0
"14109","010115",1989,0.6,NA
"14110","010115",1990,0.6,NA
"14111","010115",1991,1.6,NA
"14112","010115",1992,3.2,NA
"14113","010115",1993,3.6,NA
"14114","010115",1994,3.4,3
"14115","010115",1995,4,0
"14116","010115",1996,3,5
"14117","010115",1997,1.4,8
"14118","010115",1998,1,2
"14119","010115",1999,0.6,2
"14120","010115",2000,1.4,3
"14121","010115",2001,2,0
"14122","010115",2002,3,NA
"14123","010115",2003,4.8,0
"14124","010115",2004,4.8,NA
"14125","010115",2005,3.4,7
"14126","010115",2006,2.8,3
"14127","010115",2007,1.8,5
"14128","010115",2008,NA,9
"14129","010115",2009,NA,0
"14130","010124",2008,NA,0
"14131","010124",2009,NA,0
"14132","010127",1989,1.4,NA
"14133","010127",1990,1.75,NA
"14134","010127",1991,2.33333333333333,NA
"14135","010127",1992,3.5,NA
"14136","010127",1993,7,NA
"14137","010127",1994,NA,7
"14138","010132",1993,3,NA
"14139","010132",1994,NA,6
"14140","010150",1994,NA,6
"14141","010150",1995,NA,5
"14142","010150",1996,NA,9
"14143","010150",1997,NA,9
"14144","010150",1998,NA,8
"14145","010150",1999,NA,8
"14146","010150",2000,NA,8
"14147","010150",2001,NA,8
"14148","010150",2002,NA,9
"14149","010150",2003,NA,9
"14150","010150",2004,NA,8
"14151","010150",2005,NA,5
"14152","010150",2006,NA,8
"14153","010151",1989,1.2,NA
"14154","010151",1990,2.4,NA
"14155","010151",1991,3.6,NA
"14156","010151",1992,4.5,NA
"14157","010151",1993,6,NA
"14158","010151",1994,6,6
"14159","010151",1995,6,6
"14160","010151",1996,NA,6
"14161","010152",1995,NA,0
"14162","010156",1989,1.6,NA
"14163","010156",1990,3.4,NA
"14164","010156",1991,5,NA
"14165","010156",1992,6.8,NA
"14166","010156",1993,8.6,NA
"14167","010156",1994,8.6,8
"14168","010156",1995,8.6,9
"14169","010156",1996,8.8,8
"14170","010156",1997,8.8,9
"14171","010156",1998,8.8,9
"14172","010156",1999,9,8
"14173","010156",2000,9,9
"14174","010156",2001,9,9
"14175","010156",2002,9,9
"14176","010156",2003,9,9
"14177","010156",2004,9,9
"14178","010156",2005,9,9
"14179","010156",2006,9,9
"14180","010156",2007,9,9
"14181","010156",2008,9,9
"14182","010156",2009,9,9
"14183","010156",2010,9,9
"14184","010156",2011,NA,9
"14185","010185",1989,1.4,NA
"14186","010185",1990,1.4,NA
"14187","010185",1991,3.2,NA
"14188","010185",1992,4.8,NA
"14189","010185",1993,6.6,NA
"14190","010185",1994,6.6,7
"14191","010185",1995,8,NA
"14192","010185",1996,7.75,9
"14193","010185",1997,7.66666666666667,8
"14194","010185",1998,7,9
"14195","010185",1999,7,7
"14196","010185",2000,NA,7
"14197","010186",1994,NA,0
"14198","010190",1989,1,NA
"14199","010190",1990,1,NA
"14200","010190",1991,2.4,NA
"14201","010190",1992,3.8,NA
"14202","010190",1993,5.4,NA
"14203","010190",1994,6.2,5
"14204","010190",1995,8,0
"14205","010190",1996,8.2,7
"14206","010190",1997,8.6,7
"14207","010190",1998,8.8,8
"14208","010190",1999,8.6,9
"14209","010190",2000,8.2,9
"14210","010190",2001,8.4,8
"14211","010190",2002,8.4,9
"14212","010190",2003,8.4,9
"14213","010190",2004,8.6,8
"14214","010190",2005,8.6,7
"14215","010190",2006,8,9
"14216","010190",2007,6.2,9
"14217","010190",2008,4.4,9
"14218","010190",2009,3.25,9
"14219","010190",2010,2,7
"14220","010190",2011,NA,6
"14221","010195",1989,1.6,NA
"14222","010195",1990,2.6,NA
"14223","010195",1991,4.2,NA
"14224","010195",1992,5.8,NA
"14225","010195",1993,5.8,NA
"14226","010195",1994,6,8
"14227","010195",1995,6.2,5
"14228","010195",1996,6,8
"14229","010195",1997,6.2,8
"14230","010195",1998,8,NA
"14231","010195",1999,7.6,9
"14232","010195",2000,8,6
"14233","010195",2001,8.4,7
"14234","010195",2002,7.8,9
"14235","010195",2003,7.2,9
"14236","010195",2004,7,7
"14237","010195",2005,7,8
"14238","010195",2006,6.4,9
"14239","010195",2007,5.2,6
"14240","010195",2008,4,6
"14241","010195",2009,3.5,6
"14242","010195",2010,2,8
"14243","010195",2011,NA,6
"14244","010200",2008,NA,0
"14245","010200",2009,NA,0
"14246","010213",2008,NA,0
"14247","010213",2010,NA,0
"14248","010213",2011,NA,0
"14249","010217",1994,NA,3
"14250","010217",1995,NA,3
"14251","010217",1996,NA,3
"14252","010217",1997,NA,3
